Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000133059,DSTYK,Gene Expression,-0.002821648711280694,0.7213119790434337,0.969487390216979,488,0.19199300034919123,421
ENSG00000130988,RGN,Gene Expression,-0.002823534074995343,0.6443154654461466,0.9224390039197965,20,0.018531560585395436,20
ENSG00000120159,CAAP1,Gene Expression,-0.00282719261895822,0.7205654879174037,0.9690965466781,351,0.12721316221088438,305
ENSG00000211781,TRAV7,Gene Expression,-0.002828532065493818,0.6584366640500838,0.9321867185295598,12,0.006858310484354919,11
ENSG00000179044,EXOC3L1,Gene Expression,-0.002829261138234407,0.7158587508218124,0.9661097446963626,44,0.01809975066834608,43
ENSG00000140795,MYLK3,Gene Expression,-0.0028298682944804506,0.6801406483365363,0.9447754160310106,7,0.00305748768525762,7
ENSG00000162433,AK4,Gene Expression,-0.0028308741106331916,0.7170451184419684,0.9669614943214249,145,0.06142444242255092,139
ENSG00000179873,NLRP11,Gene Expression,-0.002830890045649117,0.6656583487426683,0.9363897404081247,10,0.004977025436663374,10
ENSG00000170854,RIOX2,Gene Expression,-0.0028331068573250765,0.7189080208499032,0.9682740280820623,504,0.2355339965646617,439
ENSG00000092758,COL9A3,Gene Expression,-0.0028341997180238742,0.670481951058723,0.9385925531798179,9,0.004543143707784841,9
ENSG00000083544,TDRD3,Gene Expression,-0.0028346962279056083,0.7020422526572128,0.9575811938923104,27,0.01555449403125539,26
ENSG00000171016,PYGO1,Gene Expression,-0.0028353208074031674,0.7137690548880087,0.9648597446925926,53,0.021619011042677425,52
ENSG00000133055,MYBPH,Gene Expression,-0.002838088015924752,0.6907831206810936,0.9514384725293613,8,0.0030779337691431772,7
ENSG00000272514,CFAP206,Gene Expression,-0.0028417597119655253,0.6737031184876323,0.9410289550873561,14,0.008300361578034033,14
ENSG00000145642,SHISAL2B,Gene Expression,-0.0028451511568054443,0.6973489304160747,0.9540680040219923,8,0.003306421310642852,8
ENSG00000169994,MYO7B,Gene Expression,-0.0028453533089713486,0.6970769535970747,0.9540680040219923,11,0.00306159090977303,11
ENSG00000151005,TKTL2,Gene Expression,-0.0028481932294593284,0.6839406310061287,0.9471829891826427,8,0.0028382117039061467,8
ENSG00000130270,ATP8B3,Gene Expression,-0.0028505666059343,0.7142377462597648,0.9649689954316373,85,0.03173929231833741,84
ENSG00000118946,PCDH17,Gene Expression,-0.0028507698515657996,0.716179965936863,0.9664683538776031,96,0.03494024199450087,91
ENSG00000167994,RAB3IL1,Gene Expression,-0.0028511975190620674,0.7177762316457841,0.9674979159528894,240,0.08317529650699101,224
ENSG00000111837,MAK,Gene Expression,-0.002851609748982864,0.7021519466819186,0.9575811938923104,22,0.009314823078135616,22
ENSG00000165490,DDIAS,Gene Expression,-0.002852299153733213,0.6421746601061671,0.9214044506403638,11,0.00906337195920928,11
ENSG00000116117,PARD3B,Gene Expression,-0.002854152351818579,0.7128145829341341,0.9646927231736047,94,0.05340226265049585,91
ENSG00000141642,ELAC1,Gene Expression,-0.0028547382508561773,0.7164270003562581,0.9665021466576988,160,0.05972253835653614,152
ENSG00000143365,RORC,Gene Expression,-0.0028570819428592477,0.6741595796349533,0.9411722326309447,18,0.012292824286234919,18
ENSG00000113578,FGF1,Gene Expression,-0.0028580960193590986,0.6873735541658927,0.9489940102900762,7,0.002578537670974158,7
ENSG00000106336,FBXO24,Gene Expression,-0.002858263307501599,0.6860993088946354,0.9484378047626667,7,0.0019102299626868118,7
ENSG00000197233,OR1J2,Gene Expression,-0.0028590546697084434,0.6858776983904862,0.9484325962736475,6,0.004623192094343165,6
ENSG00000123999,INHA,Gene Expression,-0.0028611105549995997,0.6914043085416959,0.9517671356614997,8,0.0031217949437525342,8
ENSG00000005961,ITGA2B,Gene Expression,-0.002861884568127598,0.6928869683696917,0.9521523360023815,8,0.0022826152210695056,8
ENSG00000182083,OR6B2,Gene Expression,-0.002862846470010327,0.691153280348401,0.9515637395841705,7,0.0025454775443552874,7
ENSG00000179603,GRM8,Gene Expression,-0.0028628746901060583,0.676128287290061,0.9424072940118463,7,0.0030365300003700564,7
ENSG00000180875,GREM2,Gene Expression,-0.00286571016127524,0.6920452299480049,0.9518609538629357,7,0.0026820049035925055,7
ENSG00000119715,ESRRB,Gene Expression,-0.0028660927633428583,0.6997188590342112,0.9555088159712057,12,0.0041953259138579595,12
ENSG00000122432,SPATA1,Gene Expression,-0.0028669012290751705,0.6469536349125407,0.9239347423197926,13,0.038309544385670344,13
ENSG00000150394,CDH8,Gene Expression,-0.0028696712516789653,0.6888224039937527,0.9502409826957543,11,0.00798949595503748,11
ENSG00000188050,RNF133,Gene Expression,-0.0028699132152502894,0.6873320809619431,0.9489940102900762,25,0.013156980382035511,25
ENSG00000198915,RASGEF1A,Gene Expression,-0.002869933385272455,0.6754898519809471,0.9420707082068871,36,0.06843001357817165,34
ENSG00000128872,TMOD2,Gene Expression,-0.002873013817084187,0.7128750206413413,0.9646995480976734,267,0.13875910436615824,245
ENSG00000232070,TMEM253,Gene Expression,-0.0028732216435560947,0.6477897714814181,0.9240487673370643,8,0.005454188491020657,8
ENSG00000163449,TMEM169,Gene Expression,-0.0028745294553523494,0.7009370940173429,0.956872265604141,36,0.01688799791270886,35
ENSG00000177692,DNAJC28,Gene Expression,-0.0028761705137993377,0.7068490157039229,0.9602009054979577,21,0.006614959212609781,21
ENSG00000145384,FABP2,Gene Expression,-0.0028801697214864076,0.693837232188188,0.9522498121922687,8,0.0026769702708629335,8
ENSG00000243566,UPK3B,Gene Expression,-0.0028809808199790534,0.6994556931606528,0.955374187952374,12,0.004022302473692121,12
ENSG00000179698,WDR97,Gene Expression,-0.002887384272263118,0.693303956422164,0.9522031602760722,10,0.003928782611413537,10
ENSG00000185875,THNSL1,Gene Expression,-0.0028877212801497634,0.7082742873842363,0.9612372751555855,34,0.011310851060071734,33
ENSG00000178386,ZNF223,Gene Expression,-0.0028885300754209605,0.7119423982094762,0.9638119453372224,99,0.03409966929599371,96
ENSG00000165646,SLC18A2,Gene Expression,-0.0028910195289945286,0.6768761499937335,0.9425540817694373,8,0.005454014849093765,8
ENSG00000225830,ERCC6,Gene Expression,-0.0028911312001457896,0.7133608054489295,0.9648058645781387,684,0.31774738055162327,572
ENSG00000127364,TAS2R4,Gene Expression,-0.0028943599012333353,0.703850553270194,0.9585202834845502,39,0.017021253356246366,39
ENSG00000138115,CYP2C8,Gene Expression,-0.002894549799383645,0.6755093613177668,0.9420707082068871,23,0.01291590237112994,22
ENSG00000073734,ABCB11,Gene Expression,-0.002894593371027456,0.6882865791612565,0.9498687321586005,7,0.002001469525922258,7
ENSG00000164933,SLC25A32,Gene Expression,-0.0028954169641608614,0.7131071663847075,0.9648058645781387,704,0.28711896450159297,588
ENSG00000254827,SLC22A18AS,Gene Expression,-0.002896160885315554,0.7109341273998366,0.9629709752405814,72,0.025401281896585762,69
ENSG00000165730,STOX1,Gene Expression,-0.002897031072295472,0.6449461859575327,0.922758693972921,13,0.03977832730082789,13
ENSG00000222047,C10orf55,Gene Expression,-0.002897966204780595,0.6991306553966675,0.9551380260199438,12,0.004475301977169468,12
ENSG00000116014,KISS1R,Gene Expression,-0.0028989847033315612,0.681604952319908,0.9453014449829735,6,0.0020495181028033368,6
ENSG00000137674,MMP20,Gene Expression,-0.002899224060070565,0.68275696414449,0.9459951094419838,6,0.0036119574917083137,6
ENSG00000099960,SLC7A4,Gene Expression,-0.0029004580678877716,0.6782437891881745,0.943269093492418,7,0.003191169366903075,7
ENSG00000132970,WASF3,Gene Expression,-0.0029014184168000895,0.7096808047460459,0.9623212033522066,88,0.032294473006836036,84
ENSG00000196466,ZNF799,Gene Expression,-0.0029015471895121516,0.7106964974544444,0.9629709752405814,290,0.12086037527013012,262
ENSG00000011454,RABGAP1,Gene Expression,-0.0029065763180288772,0.7115271008259417,0.9635493359940727,893,0.4053691249680168,706
ENSG00000173040,EVC2,Gene Expression,-0.0029087194533897564,0.7052270364538795,0.9591197844470373,136,0.07246707653936903,131
ENSG00000166896,ATP23,Gene Expression,-0.0029108032985886937,0.7072938169554628,0.96055064852223,52,0.02054607704551413,51
ENSG00000237489,C10orf143,Gene Expression,-0.002914362483301373,0.7059251258046484,0.9596622611014844,118,0.048963937381681186,115
ENSG00000071994,PDCD2,Gene Expression,-0.0029157507965279885,0.7107688374513975,0.9629709752405814,421,0.15834965280418073,371
ENSG00000125571,IL37,Gene Expression,-0.0029178043177384982,0.6902600540567985,0.9510424634759932,8,0.003127258189839209,8
ENSG00000163738,MTHFD2L,Gene Expression,-0.002919632467029049,0.695473594436326,0.9527747519751901,102,0.05407159797128127,99
ENSG00000123080,CDKN2C,Gene Expression,-0.002924373997308334,0.7096794083183483,0.9623212033522066,376,0.1415293192824088,330
ENSG00000243232,PCDHAC2,Gene Expression,-0.0029244018291054003,0.6835258587462099,0.9469097788612875,10,0.002468374882655406,9
ENSG00000065609,SNAP91,Gene Expression,-0.0029296305086825044,0.6764789950258893,0.9424072940118463,8,0.0023521248628977907,7
ENSG00000143061,IGSF3,Gene Expression,-0.0029323809103433732,0.6935254025232098,0.9522031602760722,16,0.0065632966398473614,15
ENSG00000168589,DYNLRB2,Gene Expression,-0.002933196513815419,0.6860375830587011,0.9484378047626667,9,0.003404409536456661,9
ENSG00000197241,SLC2A7,Gene Expression,-0.0029337838230011175,0.6758289625779772,0.9423187656761788,8,0.00383236711814318,8
ENSG00000112486,CCR6,Gene Expression,-0.002934829998343503,0.6764294343492967,0.9424072940118463,8,0.0031180470833809095,8
ENSG00000183783,KCTD8,Gene Expression,-0.002936183638221989,0.6469930624513276,0.9239347423197926,8,0.003904841814805812,8
ENSG00000116031,CD207,Gene Expression,-0.002936551782889301,0.6779210014259112,0.9430461091007463,7,0.002784469340169409,7
ENSG00000173175,ADCY5,Gene Expression,-0.0029370236147869782,0.6905092477261252,0.9512869669448992,13,0.004761967711324069,13
ENSG00000164675,IQUB,Gene Expression,-0.0029373639249082547,0.694556909979501,0.9523365945003441,14,0.006529646837017492,13
ENSG00000163739,CXCL1,Gene Expression,-0.0029397630622963918,0.6995685718746854,0.9554534294720135,21,0.006275171339393368,20
ENSG00000163867,ZMYM6,Gene Expression,-0.002939823696677297,0.7080703893107007,0.961110353066707,674,0.3228425526428531,568
ENSG00000134548,SPX,Gene Expression,-0.0029409515056320725,0.6821956104493716,0.9457082413810248,9,0.003373948727259349,9
ENSG00000146416,AIG1,Gene Expression,-0.0029424081220447984,0.7075281069746318,0.9607486926287105,461,0.1948422876903956,404
ENSG00000046604,DSG2,Gene Expression,-0.002942798299386388,0.6883765077895941,0.9498687321586005,9,0.003199946856400401,9
ENSG00000136715,SAP130,Gene Expression,-0.0029432227664686066,0.7077619647987041,0.960973207847434,630,0.26236813740458664,532
ENSG00000169607,CKAP2L,Gene Expression,-0.0029436543205274665,0.7045529486097541,0.9587655018685214,84,0.033584130434627525,82
ENSG00000171873,ADRA1D,Gene Expression,-0.0029437270048799213,0.6856960994707829,0.9483792128395263,9,0.003019335498607097,9
ENSG00000179627,ZBTB42,Gene Expression,-0.0029443350727883246,0.7065472574486092,0.9600905499740582,105,0.03484554295298666,102
ENSG00000152078,TLCD4,Gene Expression,-0.0029452491578428877,0.6634322385322005,0.9345363127103673,13,0.005058970298858346,13
ENSG00000181982,CCDC149,Gene Expression,-0.0029453741416590232,0.7058952874062425,0.9596622611014844,168,0.06916577902850775,161
ENSG00000160951,PTGER1,Gene Expression,-0.0029477147666647392,0.6641766451471947,0.9351015868398973,10,0.0036916846554227397,10
ENSG00000121903,ZSCAN20,Gene Expression,-0.0029503104306488536,0.7022774709521064,0.9576510967528724,38,0.013966380472189201,38
ENSG00000162869,PPP1R21,Gene Expression,-0.0029504467956060444,0.7065379462943524,0.9600905499740582,506,0.23375894428897256,438
ENSG00000118094,TREH,Gene Expression,-0.0029509518176572213,0.6773674000642689,0.942953898650619,7,0.003220336488225851,7
ENSG00000173406,DAB1,Gene Expression,-0.00295864308654221,0.6737540156778679,0.9410289550873561,8,0.003187855364041893,8
ENSG00000206579,XKR4,Gene Expression,-0.002959721717365647,0.6607923067883696,0.9330061636711089,8,0.0036685143750766745,8
ENSG00000092850,TEKT2,Gene Expression,-0.0029598820072692755,0.6791141953866101,0.9440078745021196,7,0.0023888783596376843,7
ENSG00000158497,HMHB1,Gene Expression,-0.0029604094064196508,0.6891537658838977,0.9503969617412161,11,0.0036930203130726602,11
ENSG00000141665,FBXO15,Gene Expression,-0.002962530017344788,0.6760998222805534,0.9424072940118463,14,0.007975927523431053,14
ENSG00000144339,TMEFF2,Gene Expression,-0.002963756430852989,0.6842794817985611,0.9475015644050205,8,0.003082363806004369,8
ENSG00000213901,SLC23A3,Gene Expression,-0.0029649211854005275,0.6992095320759087,0.9551380260199438,30,0.011661488044076965,29
ENSG00000106278,PTPRZ1,Gene Expression,-0.0029674221260069062,0.6768271816437443,0.9425540817694373,7,0.0031899548817847724,7
ENSG00000119042,SATB2,Gene Expression,-0.002974727540908355,0.6611588157031274,0.9331399803941159,48,0.05190401628590146,45
ENSG00000154764,WNT7A,Gene Expression,-0.002976547846170598,0.669345464776782,0.9382866758163673,14,0.008163114411395682,14
ENSG00000166889,PATL1,Gene Expression,-0.002978083547626344,0.7040167635382798,0.958671666042626,673,0.265669202650833,547
ENSG00000198881,ASB12,Gene Expression,-0.0029790869579780156,0.6924377490165743,0.9518609538629357,14,0.0042456826555347625,14
ENSG00000198400,NTRK1,Gene Expression,-0.002981881923871739,0.6929754681374967,0.9521988147084193,19,0.006847850845571326,19
ENSG00000212710,CTAGE1,Gene Expression,-0.0029835033816828717,0.6696335359727565,0.9382895520812172,8,0.0026194198682536894,8
ENSG00000152359,POC5,Gene Expression,-0.0029838329036812852,0.7027848441117003,0.9578929373252925,202,0.07081418873546375,189
ENSG00000133935,ERG28,Gene Expression,-0.0029858119156232713,0.7025445398550695,0.9577902897742316,271,0.10242200147453503,248
ENSG00000174938,SEZ6L2,Gene Expression,-0.0029872346881231232,0.6696844486459885,0.9382895520812172,16,0.009305807379703799,16
ENSG00000162650,ATXN7L2,Gene Expression,-0.002988180943349492,0.7015670808238916,0.9572070442297143,127,0.04858993469541847,123
ENSG00000138068,SULT6B1,Gene Expression,-0.002989005389292378,0.6621962235982952,0.9337771039647216,7,0.003502547108410013,7
ENSG00000124713,GNMT,Gene Expression,-0.0029892864573657233,0.6892991454386517,0.950522180522141,18,0.008081984580113602,18
ENSG00000206052,DOK6,Gene Expression,-0.002991954280211263,0.6907321193850824,0.9514384725293613,16,0.006800563136463178,16
ENSG00000169684,CHRNA5,Gene Expression,-0.002994227371282253,0.6792055770993668,0.9440078745021196,8,0.002674138991045428,8
ENSG00000197119,SLC25A29,Gene Expression,-0.0029950778843106,0.6966444129386382,0.9539284833563756,45,0.01557898123150292,43
ENSG00000204655,MOG,Gene Expression,-0.002995373944587519,0.659660115314979,0.9323903017782939,11,0.014358822970630285,11
ENSG00000104756,KCTD9,Gene Expression,-0.0029976108125182484,0.7018570913112685,0.9574527060305296,272,0.09778412284402262,249
ENSG00000101210,EEF1A2,Gene Expression,-0.0029978868319009678,0.6702125410750133,0.9385925531798179,7,0.0025632357143772163,7
ENSG00000018236,CNTN1,Gene Expression,-0.00299833993414323,0.6838648032524073,0.9471532963767038,21,0.009635739458054798,20
ENSG00000221937,TAS2R40,Gene Expression,-0.0029984752088976956,0.6764140494254273,0.9424072940118463,7,0.0025053872098329084,7
ENSG00000149346,SLX4IP,Gene Expression,-0.0029985810843939685,0.7014551964235229,0.9572070442297143,265,0.09492786328571336,238
ENSG00000057294,PKP2,Gene Expression,-0.002999167642355971,0.6928043461228817,0.9521283569661844,19,0.007530862616946108,18
ENSG00000273045,C2orf15,Gene Expression,-0.00300380998443398,0.6704798960647518,0.9385925531798179,17,0.007941674455710831,17
ENSG00000186310,NAP1L3,Gene Expression,-0.003005820018717826,0.6970370905080638,0.9540680040219923,43,0.01396411460635462,42
ENSG00000169314,C22orf15,Gene Expression,-0.003006286557566972,0.671061527809732,0.9389038729658941,31,0.02216637096190233,30
ENSG00000163026,WDCP,Gene Expression,-0.0030073156327621686,0.6923103596167252,0.9518609538629357,55,0.019521272679105917,54
ENSG00000253457,SMIM18,Gene Expression,-0.0030088849337878477,0.6783490762137088,0.9433401870367913,10,0.003406213812714674,10
ENSG00000108830,RND2,Gene Expression,-0.003009961107492609,0.6695058623081349,0.9382866758163673,10,0.0035985489621430293,10
ENSG00000061337,LZTS1,Gene Expression,-0.003012638666721611,0.6992279468118441,0.9551380260199438,120,0.04207131906562342,117
ENSG00000148488,ST8SIA6,Gene Expression,-0.0030141547483530998,0.6704590083790125,0.9385925531798179,8,0.003166597347011838,8
ENSG00000144488,ESPNL,Gene Expression,-0.0030176528578869733,0.69060525791493,0.9513439777399545,27,0.010111250035001188,27
ENSG00000170537,TMC7,Gene Expression,-0.003018643726081341,0.6682734834708036,0.9374885383151317,8,0.003862335423908693,8
ENSG00000165078,CPA6,Gene Expression,-0.0030192240093130547,0.6939111129706459,0.9522498121922687,31,0.00990852427123078,31
ENSG00000187980,PLA2G2C,Gene Expression,-0.0030229661224611573,0.6442107823836221,0.9224390039197965,44,0.03662460741718919,42
ENSG00000077943,ITGA8,Gene Expression,-0.0030237362009798785,0.6941756958201049,0.9522498121922687,62,0.021944269794561346,60
ENSG00000261247,GOLGA8T,Gene Expression,-0.0030264254273129013,0.6935140319738695,0.9522031602760722,37,0.012253388387938394,37
ENSG00000120324,PCDHB10,Gene Expression,-0.0030274357789196902,0.6791944680302521,0.9440078745021196,10,0.003506541280006046,10
ENSG00000131373,HACL1,Gene Expression,-0.003028100005670549,0.6987250629796721,0.955122979248085,557,0.21248897770423233,487
ENSG00000118491,ZC2HC1B,Gene Expression,-0.003028511193258311,0.6642500670049067,0.9351015868398973,9,0.0037112327497128795,9
ENSG00000103316,CRYM,Gene Expression,-0.003029813767528281,0.6790185835553416,0.9440078745021196,14,0.0049854737528057,14
ENSG00000130222,GADD45G,Gene Expression,-0.003031144013038346,0.6953396970813852,0.9527111800128213,128,0.051647836586365285,120
ENSG00000139998,RAB15,Gene Expression,-0.0030317090651574862,0.6922708658195331,0.9518609538629357,97,0.0500784884245122,96
ENSG00000157224,CLDN12,Gene Expression,-0.0030335840408995283,0.6969799217039546,0.9540680040219923,151,0.05439281002976863,147
ENSG00000253953,PCDHGB4,Gene Expression,-0.0030354012335791426,0.6934203951659381,0.9522031602760722,49,0.015579808886928058,48
ENSG00000016391,CHDH,Gene Expression,-0.003036269643510586,0.6937575957248228,0.9522498121922687,55,0.02065921623939775,55
ENSG00000184185,KCNJ12,Gene Expression,-0.003038458645990745,0.6747699754794805,0.941596083571727,11,0.003790106061538428,10
ENSG00000122477,LRRC39,Gene Expression,-0.0030408656515482587,0.6896973759474001,0.9507707345456344,35,0.012769291667587841,35
ENSG00000100427,MLC1,Gene Expression,-0.0030425543480571055,0.6699547364645579,0.938410820842136,14,0.005468213074994143,13
ENSG00000101098,RIMS4,Gene Expression,-0.0030449116316849717,0.6745980106934959,0.9414733152629224,8,0.0028595704624833516,8
ENSG00000248144,ADH1C,Gene Expression,-0.003048844799790555,0.6873214673602321,0.9489940102900762,23,0.009060924833390088,22
ENSG00000121644,DESI2,Gene Expression,-0.003049161368749704,0.6960662496144403,0.9533616780995263,722,0.31369486211831416,611
ENSG00000144935,TRPC1,Gene Expression,-0.0030495034570608786,0.6948950805269059,0.9524421317088306,178,0.07447911240329627,170
ENSG00000181323,SPEM1,Gene Expression,-0.003059595254852711,0.6717649433486548,0.9395860965719077,7,0.0017926301935484727,7
ENSG00000169884,WNT10B,Gene Expression,-0.003060419313611285,0.667050403811781,0.9370559637317227,15,0.005057182814783992,15
ENSG00000185972,CCIN,Gene Expression,-0.0030608815921940036,0.6719008668496034,0.9396075153067184,8,0.0023243026198090655,8
ENSG00000138780,GSTCD,Gene Expression,-0.003063368149106078,0.6943978016981853,0.9522748024705802,303,0.10831345128039399,265
ENSG00000249115,HAUS5,Gene Expression,-0.003063513435351954,0.6920246319239498,0.9518609538629357,71,0.025272829646768163,70
ENSG00000158427,TMSB15B,Gene Expression,-0.003064373845979609,0.6865245130715119,0.9487766795415983,30,0.009624979432208147,29
ENSG00000065618,COL17A1,Gene Expression,-0.003064784920076673,0.6591391473548531,0.9322381738635901,8,0.002663536911935044,8
ENSG00000100253,MIOX,Gene Expression,-0.0030649965041743203,0.6659706635924455,0.9365212456768764,9,0.004913127459684552,9
ENSG00000137273,FOXF2,Gene Expression,-0.003065280333638006,0.638854470305625,0.9191279024000693,12,0.008824053364157293,12
ENSG00000197558,SSPO,Gene Expression,-0.0030689083434157767,0.6822240962658521,0.9457082413810248,25,0.01067747701743022,24
ENSG00000183196,CHST6,Gene Expression,-0.0030733790034291187,0.665715841285845,0.9363897404081247,8,0.003143759764942924,8
ENSG00000117139,KDM5B,Gene Expression,-0.003074142185229142,0.6939033171803299,0.9522498121922687,692,0.25213984761675695,570
ENSG00000125787,GNRH2,Gene Expression,-0.003074960107155989,0.6693207970727895,0.9382866758163673,8,0.002679802715573025,8
ENSG00000067177,PHKA1,Gene Expression,-0.003075542521644236,0.6827271113346057,0.9459951094419838,24,0.010435783039456855,24
ENSG00000138772,ANXA3,Gene Expression,-0.0030818798438854633,0.6453747282566855,0.922758693972921,21,0.042874439797220214,21
ENSG00000120436,GPR31,Gene Expression,-0.003081890229136927,0.671162388711559,0.9389695532946498,9,0.0022283729343351034,9
ENSG00000162881,OXER1,Gene Expression,-0.0030823432240313577,0.6897899015785165,0.9507707345456344,109,0.045230437972506816,106
ENSG00000110344,UBE4A,Gene Expression,-0.0030831273200187435,0.6928148457924483,0.9521283569661844,821,0.3023984945213238,658
ENSG00000159445,THEM4,Gene Expression,-0.00308885814181901,0.6857238710906671,0.9483792128395263,28,0.0087205323546932,28
ENSG00000174791,RIN1,Gene Expression,-0.00309339047638803,0.6885942358185155,0.9500014748300284,57,0.018549077034852646,56
ENSG00000135299,ANKRD6,Gene Expression,-0.003094115097271174,0.6787083486810636,0.9437644436506485,98,0.06265338111907758,96
ENSG00000135480,KRT7,Gene Expression,-0.0030948229318158637,0.6666623350822799,0.9367798397965653,7,0.001976223183572874,7
ENSG00000000460,C1orf112,Gene Expression,-0.0030963677721532676,0.6898939524688756,0.9508153832103093,108,0.03723799409484859,103
ENSG00000142748,FCN3,Gene Expression,-0.003097761866278224,0.6811480982208397,0.9452413902563122,26,0.01099577818609881,26
ENSG00000196431,CRYBA4,Gene Expression,-0.0030984456817612052,0.643773751958495,0.9224390039197965,10,0.0061295731035610895,10
ENSG00000125775,SDCBP2,Gene Expression,-0.0031023820553589595,0.6800940374754832,0.9447754160310106,27,0.01023964672010316,27
ENSG00000158220,ESYT3,Gene Expression,-0.0031064010860529924,0.5938934002395198,0.880825546343999,12,0.013653668288475073,12
ENSG00000173626,TRAPPC3L,Gene Expression,-0.0031068045470233254,0.6775649741879619,0.9430251488650899,17,0.007096316391895212,17
ENSG00000176222,ZNF404,Gene Expression,-0.003107384028680004,0.6315300988036545,0.9134631786267147,40,0.03698476066521732,40
ENSG00000171914,TLN2,Gene Expression,-0.0031079024142315463,0.6890115392061854,0.9502878219990348,209,0.07753404501504614,194
ENSG00000129197,RPAIN,Gene Expression,-0.003108184710325217,0.6896102909693614,0.9507707345456344,508,0.20700384559131976,446
ENSG00000129990,SYT5,Gene Expression,-0.0031108838334441545,0.661315741488612,0.9331399803941159,7,0.001854665160823652,7
ENSG00000182791,CCDC87,Gene Expression,-0.0031112814323099327,0.6661644665685744,0.9365668995956828,8,0.0024677216297339997,8
ENSG00000159921,GNE,Gene Expression,-0.0031118931823447514,0.6889691038026633,0.9502878219990348,261,0.09450391323282828,244
ENSG00000146453,PNLDC1,Gene Expression,-0.003115532559036184,0.6730179270866559,0.9403150595380018,17,0.00648684039916522,17
ENSG00000173988,LRRC63,Gene Expression,-0.003116904212879134,0.6583892479388324,0.9321867185295598,8,0.0034945009466891123,8
ENSG00000174899,SLC66A1L,Gene Expression,-0.0031196982923186855,0.6820788717233163,0.9456574756039768,26,0.0077491570035514165,26
ENSG00000174951,FUT1,Gene Expression,-0.003120219284776847,0.6624644369899553,0.9338745996274768,31,0.013759471124182522,31
ENSG00000111339,ART4,Gene Expression,-0.003125438688070813,0.6744480882103709,0.9413792841811954,16,0.004627615686781274,16
ENSG00000213973,ZNF99,Gene Expression,-0.0031275077396001666,0.6746279357545799,0.9414733152629224,16,0.007194145622769341,16
ENSG00000139540,SLC39A5,Gene Expression,-0.003127794112732846,0.6659490385603806,0.9365212456768764,10,0.0031884607243496785,10
ENSG00000165533,TTC8,Gene Expression,-0.0031281278252972685,0.6843392692446537,0.9475090136663734,160,0.06650325722045196,153
ENSG00000130545,CRB3,Gene Expression,-0.003128775123173748,0.6259777230769175,0.9093721857915682,12,0.007261615972963884,12
ENSG00000126861,OMG,Gene Expression,-0.0031308076323146284,0.6591590219684396,0.9322381738635901,8,0.002252197267205767,8
ENSG00000104804,TULP2,Gene Expression,-0.003135362497502041,0.6618609482295137,0.9336062029294848,10,0.0033570245382543848,10
ENSG00000239920,AC104389.5,Gene Expression,-0.00313912203474216,0.6628032543802649,0.9341569514893715,54,0.03724526157144641,54
ENSG00000276405,TRBV13,Gene Expression,-0.0031409444847188476,0.6325926167010132,0.9142318838756309,34,0.04077489185912036,34
ENSG00000147117,ZNF157,Gene Expression,-0.0031412237367322896,0.6508832493205843,0.9261485241374275,8,0.0030142568197079143,8
ENSG00000177875,CCDC184,Gene Expression,-0.0031450451529061157,0.6545215645778122,0.9296544365975531,8,0.0025999723896796886,8
ENSG00000117601,SERPINC1,Gene Expression,-0.0031482362731513657,0.6633280554887759,0.9344651420754758,10,0.004470906310670996,10
ENSG00000160801,PTH1R,Gene Expression,-0.0031506064881399146,0.6082214784082344,0.894282905731392,25,0.04464258548923981,25
ENSG00000006459,KDM7A,Gene Expression,-0.003154378119840291,0.6848346241845935,0.9477918730711592,772,0.3290802210114972,615
ENSG00000100024,UPB1,Gene Expression,-0.003160241189771228,0.5906160343214507,0.8778337661268298,15,0.01247715001364047,15
ENSG00000125462,C1orf61,Gene Expression,-0.0031605019126534693,0.6581964818894386,0.9321867185295598,9,0.002400496208555634,8
ENSG00000148082,SHC3,Gene Expression,-0.003161881639987823,0.6683771694723792,0.937531305298993,13,0.00555042792003068,12
ENSG00000205022,PABPN1L,Gene Expression,-0.0031631614103751885,0.6456672128791643,0.9230472983032777,9,0.004023551793680818,9
ENSG00000176927,EFCAB5,Gene Expression,-0.0031639080609733874,0.6325378385652176,0.9142318838756309,35,0.04095449916032404,34
ENSG00000228486,C2orf92,Gene Expression,-0.0031655897356283403,0.5681564949866218,0.8567361122341345,17,0.02568065566190041,17
ENSG00000165775,FUNDC2,Gene Expression,-0.0031657850183812106,0.6800355961693825,0.9447754160310106,125,0.05831239174284694,123
ENSG00000007314,SCN4A,Gene Expression,-0.0031667223538651436,0.6684116386214354,0.937531305298993,17,0.008346683364821483,17
ENSG00000078053,AMPH,Gene Expression,-0.003168105367061108,0.6718605138386233,0.9396075153067184,25,0.009509714169487324,22
ENSG00000124429,POF1B,Gene Expression,-0.0031683659615251727,0.6406447066111727,0.9205303271974894,11,0.009923191982084061,11
ENSG00000101049,SGK2,Gene Expression,-0.0031713923881584597,0.6546996078919338,0.9296894307214879,10,0.0037563386878257275,10
ENSG00000147027,TMEM47,Gene Expression,-0.0031751245053919515,0.6395033957202096,0.919649185505157,12,0.005276821828165692,12
ENSG00000117480,FAAH,Gene Expression,-0.0031755573641957533,0.6813865662668724,0.9452413902563122,241,0.09766771872215052,225
